date,high,low,opening_price,closing_price,volume
10-11-21 0:00,6.8,6.7,6.7,6.7,224057
09-11-21 0:00,6.7,6.6,6.6,6.7,206703
08-11-21 0:00,6.7,6.6,6.7,6.6,536936
07-11-21 0:00,6.8,6.6,6.8,6.7,830334
04-11-21 0:00,6.8,6.6,6.7,6.8,449659
03-11-21 0:00,6.8,6.7,6.7,6.7,345173
02-11-21 0:00,6.9,6.7,6.8,6.7,432383
01-11-21 0:00,6.9,6.7,6.8,6.8,900119
31-10-21 0:00,7,6.7,6.9,6.8,1274080
28-10-21 0:00,7,6.8,6.9,6.9,706448
27-10-21 0:00,7,6.8,6.9,6.9,1100564
26-10-21 0:00,6.9,6.6,6.6,6.8,1190347
25-10-21 0:00,6.7,6.6,6.7,6.6,1017760
24-10-21 0:00,7,6.7,6.9,6.8,1335495
21-10-21 0:00,7,6.8,7,6.9,697416
19-10-21 0:00,7.2,6.9,7.1,6.9,1692132
18-10-21 0:00,7.3,7,7.3,7.1,1420334
17-10-21 0:00,7.4,7.2,7.4,7.2,1372120
14-10-21 0:00,7.5,7.3,7.5,7.4,1253153
13-10-21 0:00,7.6,7.4,7.5,7.4,1646583
12-10-21 0:00,7.6,7.4,7.6,7.5,1761931
11-10-21 0:00,7.8,7.5,7.8,7.6,1309360
10-10-21 0:00,8.1,7.6,7.6,7.7,6156582
07-10-21 0:00,7.5,7.3,7.5,7.4,2463054
06-10-21 0:00,7.7,7.4,7.5,7.4,1682858
05-10-21 0:00,7.6,7.4,7.6,7.4,1073820
04-10-21 0:00,7.8,7.5,7.7,7.6,1965633
03-10-21 0:00,7.9,7.7,7.8,7.7,1350768
30-09-21 0:00,7.9,7.8,7.9,7.8,290664
29-09-21 0:00,8,7.8,7.9,7.8,2310583
28-09-21 0:00,8.1,7.9,8,7.9,1022570
27-09-21 0:00,8.1,8,8,8,1126964
26-09-21 0:00,8.3,8,8.3,8.1,1333564
23-09-21 0:00,8.4,8.1,8.3,8.2,1140428
22-09-21 0:00,8.4,8.2,8.3,8.3,1861823
21-09-21 0:00,8.4,8.2,8.3,8.3,1172750
20-09-21 0:00,8.5,8.1,8.5,8.3,2556415
19-09-21 0:00,8.8,8.8,8.8,8.8,191124
16-09-21 0:00,0,0,0,9.7,0
15-09-21 0:00,9.7,9.5,9.6,9.7,6304907
14-09-21 0:00,9.7,9.5,9.7,9.6,5577052
13-09-21 0:00,9.8,9.6,9.7,9.7,4687862
12-09-21 0:00,10,9.5,9.6,9.7,12124468
09-09-21 0:00,9.4,9,9.1,9.4,6198679
08-09-21 0:00,9.2,9,9.1,9.1,3688038
07-09-21 0:00,9.2,9,9.1,9,1903933
06-09-21 0:00,9.2,9,9.2,9.1,3604453
05-09-21 0:00,9.3,9,9.3,9.1,3922772
02-09-21 0:00,9.3,9.1,9.1,9.2,2734128
01-09-21 0:00,9.3,9,9.2,9.1,4432654
31-08-21 0:00,9.3,9.1,9.2,9.2,7442228
29-08-21 0:00,9.6,9.2,9.5,9.2,7668527
26-08-21 0:00,9.6,9.1,9.6,9.4,18318575
25-08-21 0:00,9.2,8.9,8.9,9,10891582
24-08-21 0:00,8.9,8.5,8.5,8.8,6017750
23-08-21 0:00,8.7,8.4,8.6,8.5,1097733
22-08-21 0:00,8.6,8.4,8.5,8.6,1672234
19-08-21 0:00,8.5,8.3,8.4,8.4,715619
18-08-21 0:00,8.6,8.4,8.6,8.4,1779693
17-08-21 0:00,8.6,8.2,8.2,8.6,2787164
16-08-21 0:00,8.3,8.1,8.3,8.2,1270814
12-08-21 0:00,8.4,7.9,8.3,8.1,4587630
11-08-21 0:00,8.6,8.3,8.5,8.4,1746926
10-08-21 0:00,8.7,8.4,8.7,8.5,2956398
09-08-21 0:00,8.9,8.6,8.9,8.6,5636841
05-08-21 0:00,9,8.8,8.9,8.9,5571378
03-08-21 0:00,8.9,8.7,8.8,8.7,4818618
02-08-21 0:00,8.9,8.6,8.7,8.9,8977854
29-07-21 0:00,8.8,8.5,8.7,8.6,5814393
28-07-21 0:00,8.9,8.6,8.9,8.7,6759481
27-07-21 0:00,9,8.6,8.7,8.8,11909235
26-07-21 0:00,8.8,8.6,8.7,8.6,2681353
25-07-21 0:00,8.9,8.6,8.7,8.6,1889800
19-07-21 0:00,8.8,8.4,8.8,8.6,4948940
18-07-21 0:00,8.9,8.3,8.3,8.8,6830105
15-07-21 0:00,8.3,8,8.1,8.2,6769800
14-07-21 0:00,8.1,7.9,8,8,3667867
13-07-21 0:00,8.1,7.9,8.1,7.9,3334140
12-07-21 0:00,8.1,7.6,7.7,8,8195665
08-07-21 0:00,7.7,7.4,7.5,7.6,2045617
07-07-21 0:00,7.9,7.5,7.6,7.6,4587123
06-07-21 0:00,7.6,7.3,7.4,7.5,3484801
05-07-21 0:00,7.3,7,7.1,7.3,3219736
30-06-21 0:00,7.1,6.7,6.9,7,4317079
29-06-21 0:00,6.9,6.8,6.9,6.9,1903899
28-06-21 0:00,7,6.8,6.9,6.9,1111434
27-06-21 0:00,7,6.9,7,7,3174397
24-06-21 0:00,7.3,7,7.2,7.1,2673898
23-06-21 0:00,7.4,6.8,6.9,7.2,3984275
22-06-21 0:00,7,6.8,6.9,7,1732251
21-06-21 0:00,7,6.9,6.9,7,1575046
20-06-21 0:00,7,6.8,6.9,7,1524611
17-06-21 0:00,7,6.8,6.8,7,1399661
16-06-21 0:00,7,6.7,6.7,7,2409583
15-06-21 0:00,6.9,6.8,6.9,6.9,2251162
14-06-21 0:00,7,6.8,7,6.8,1699218
13-06-21 0:00,7.1,6.7,6.8,7,3567770
10-06-21 0:00,6.7,6.4,6.5,6.7,2747133
09-06-21 0:00,6.6,6.4,6.5,6.4,1395434
08-06-21 0:00,6.5,6.3,6.5,6.4,1206569
07-06-21 0:00,6.6,6.3,6.5,6.4,1058896
06-06-21 0:00,6.7,6.5,6.7,6.5,854116
03-06-21 0:00,6.8,6.6,6.7,6.7,1155542
02-06-21 0:00,6.7,6.5,6.6,6.6,1711910
01-06-21 0:00,6.7,6.6,6.7,6.6,1431531
31-05-21 0:00,6.9,6.6,6.9,6.6,2293124
30-05-21 0:00,6.9,6.5,6.6,6.8,3556179
27-05-21 0:00,6.5,6.3,6.3,6.5,2564987
25-05-21 0:00,6.4,6.2,6.3,6.4,1323147
24-05-21 0:00,6.3,6,6.1,6.3,1568147
23-05-21 0:00,6.1,6,6.1,6,651573
20-05-21 0:00,6.2,6.1,6.2,6.1,466551
19-05-21 0:00,6.2,6.1,6.2,6.1,668984
18-05-21 0:00,6.2,6,6.2,6.2,968116
17-05-21 0:00,6.3,6.2,6.3,6.2,1599966
16-05-21 0:00,6.3,6,6.1,6.3,1359577
12-05-21 0:00,6.2,6,6.2,6.1,931120
11-05-21 0:00,6.2,6,6.1,6.1,1210920
09-05-21 0:00,6.1,5.8,5.9,6,1285273
06-05-21 0:00,6.2,5.9,6,5.9,2224086
05-05-21 0:00,5.9,5.5,5.6,5.8,1719365
04-05-21 0:00,5.5,5.4,5.4,5.5,385902
03-05-21 0:00,5.4,5.3,5.4,5.4,621519
02-05-21 0:00,5.4,5.3,5.4,5.3,151033
29-04-21 0:00,5.4,5.3,5.3,5.3,314527
28-04-21 0:00,5.4,5.2,5.3,5.3,204500
27-04-21 0:00,5.4,5.2,5.3,5.3,235464
26-04-21 0:00,5.5,5.3,5.4,5.3,351688
25-04-21 0:00,5.5,5.4,5.5,5.4,320855
22-04-21 0:00,5.5,5.3,5.3,5.4,150105
21-04-21 0:00,5.5,5.3,5.4,5.4,415584
20-04-21 0:00,5.6,5.3,5.6,5.5,1138826
19-04-21 0:00,5.4,5.2,5.4,5.3,447328
18-04-21 0:00,5.6,5.3,5.5,5.4,281503
15-04-21 0:00,5.5,5.1,5.1,5.5,931275
13-04-21 0:00,5.1,4.9,4.9,5.1,277458
12-04-21 0:00,5,4.9,5,4.9,47947
11-04-21 0:00,5,4.8,4.8,4.9,80446
08-04-21 0:00,5.1,4.9,4.9,5,156784
07-04-21 0:00,5.2,5,5.1,5.1,422188
06-04-21 0:00,5,4.9,5,5,238440
05-04-21 0:00,5,4.8,4.8,4.9,66708
04-04-21 0:00,4.9,4.8,4.8,4.8,158002
01-04-21 0:00,5,4.9,5,4.9,719743
31-03-21 0:00,5.2,5,5.1,5,329251
29-03-21 0:00,5.3,4.9,5,5.2,766339
28-03-21 0:00,5.1,4.9,5.1,5,105848
25-03-21 0:00,5.1,5,5.1,5,229165
24-03-21 0:00,5.1,5,5.1,5,266552
23-03-21 0:00,5.2,5.1,5.2,5.2,91062
22-03-21 0:00,5.3,5,5.2,5.2,236582
21-03-21 0:00,5.4,5.1,5.4,5.2,440316
18-03-21 0:00,5.5,5.4,5.5,5.4,340185
16-03-21 0:00,5.6,5.5,5.6,5.5,202954
15-03-21 0:00,5.6,5.5,5.5,5.5,40086
14-03-21 0:00,5.6,5.4,5.5,5.5,245566
11-03-21 0:00,5.6,5.4,5.5,5.5,195817
10-03-21 0:00,5.6,5.5,5.5,5.5,211494
09-03-21 0:00,5.6,5.5,5.6,5.5,186659
08-03-21 0:00,5.7,5.5,5.6,5.5,321705
07-03-21 0:00,5.7,5.5,5.6,5.5,570677
04-03-21 0:00,5.7,5.5,5.6,5.6,153244
03-03-21 0:00,5.8,5.5,5.7,5.6,750604
02-03-21 0:00,5.7,5.5,5.6,5.7,365636
01-03-21 0:00,5.6,5.5,5.6,5.5,156663
28-02-21 0:00,5.7,5.5,5.5,5.7,301391
25-02-21 0:00,5.6,5.4,5.4,5.6,196237
24-02-21 0:00,5.6,5.4,5.5,5.5,257495
23-02-21 0:00,5.6,5.5,5.6,5.5,185862
22-02-21 0:00,5.7,5.5,5.7,5.6,195344
18-02-21 0:00,5.8,5.6,5.8,5.7,148682
17-02-21 0:00,5.8,5.6,5.7,5.7,239606
16-02-21 0:00,5.8,5.6,5.8,5.7,398046
15-02-21 0:00,5.9,5.6,5.7,5.8,560406
14-02-21 0:00,5.8,5.5,5.5,5.7,586058
11-02-21 0:00,5.7,5.5,5.7,5.5,1141227
10-02-21 0:00,5.9,5.7,5.8,5.7,264045
09-02-21 0:00,5.8,5.6,5.6,5.7,436789
08-02-21 0:00,5.7,5.5,5.7,5.6,410053
07-02-21 0:00,5.9,5.7,5.8,5.7,369390
04-02-21 0:00,6,5.8,5.8,5.9,322231
03-02-21 0:00,6,5.8,6,5.8,503784
02-02-21 0:00,6,5.9,6,6,445852
01-02-21 0:00,6.1,6,6,6,239896
31-01-21 0:00,6.2,6,6.2,6,143225
28-01-21 0:00,6.2,6.1,6.2,6.1,273791
27-01-21 0:00,6.2,6,6.1,6.1,213230
26-01-21 0:00,6.3,6,6.3,6.1,652144
25-01-21 0:00,6.4,6.1,6.2,6.3,690800
24-01-21 0:00,6.4,6.2,6.3,6.3,220502
21-01-21 0:00,6.4,6.2,6.3,6.4,211595
20-01-21 0:00,6.4,6.3,6.4,6.3,549129
19-01-21 0:00,6.5,6.2,6.2,6.4,304255
18-01-21 0:00,6.5,6.3,6.4,6.3,802658
17-01-21 0:00,6.7,6.3,6.6,6.5,1771986
14-01-21 0:00,6.8,6.5,6.7,6.6,1419987
13-01-21 0:00,6.8,6.5,6.6,6.6,1961315
12-01-21 0:00,6.7,6.5,6.7,6.6,1636560
11-01-21 0:00,7,6.6,6.9,6.7,2041313
10-01-21 0:00,7,6.6,6.7,6.8,2776354
07-01-21 0:00,6.7,6.5,6.6,6.6,2800471
06-01-21 0:00,6.7,6.4,6.7,6.6,2318857
05-01-21 0:00,6.8,6.4,6.5,6.6,5725387
04-01-21 0:00,6.5,6.2,6.4,6.4,3292683
03-01-21 0:00,6.4,6.1,6.1,6.3,4920759
29-12-22 0:00,0,0,0,6.1,0
28-12-22 0:00,6.1,6.1,6.1,6.1,100
27-12-22 0:00,0,0,0,6.1,0
26-12-22 0:00,6.1,6.1,6.1,6.1,205
22-12-22 0:00,6.1,6.1,6.1,6.1,7
21-12-22 0:00,6.1,6.1,6.1,6.1,229
20-12-22 0:00,6.1,6.1,6.1,6.1,20
19-12-22 0:00,6.1,6.1,6.1,6.1,1084
18-12-22 0:00,6.1,6.1,6.1,6.1,4155
15-12-22 0:00,6.1,6.1,6.1,6.1,9889
14-12-22 0:00,6.1,6.1,6.1,6.1,5500
13-12-22 0:00,6.1,6.1,6.1,6.1,5000
12-12-22 0:00,6.1,6.1,6.1,6.1,1652
11-12-22 0:00,6.1,6.1,6.1,6.1,52368
08-12-22 0:00,6.1,6.1,6.1,6.1,412
07-12-22 0:00,6.1,6.1,6.1,6.1,10082
06-12-22 0:00,0,0,0,6.1,0
05-12-22 0:00,6.1,6.1,6.1,6.1,560
04-12-22 0:00,6.1,6.1,6.1,6.1,355
01-12-22 0:00,6.1,6.1,6.1,6.1,347
30-11-22 0:00,6.1,6.1,6.1,6.1,1700
29-11-22 0:00,6.1,6.1,6.1,6.1,1051
28-11-22 0:00,6.1,6.1,6.1,6.1,1028
27-11-22 0:00,0,0,0,6.1,0
24-11-22 0:00,6.1,6.1,6.1,6.1,4264
23-11-22 0:00,6.1,6.1,6.1,6.1,10
22-11-22 0:00,6.1,6.1,6.1,6.1,4332
21-11-22 0:00,6.1,6.1,6.1,6.1,100
20-11-22 0:00,6.1,6.1,6.1,6.1,509
17-11-22 0:00,6.1,6.1,6.1,6.1,1620
16-11-22 0:00,6.1,6.1,6.1,6.1,118
15-11-22 0:00,6.1,6.1,6.1,6.1,200
14-11-22 0:00,6.1,6.1,6.1,6.1,12
13-11-22 0:00,6.1,6.1,6.1,6.1,137
10-11-22 0:00,6.1,6.1,6.1,6.1,2390
09-11-22 0:00,6.1,6.1,6.1,6.1,4415
08-11-22 0:00,6.1,6.1,6.1,6.1,794
07-11-22 0:00,6.1,6.1,6.1,6.1,13250
06-11-22 0:00,6.1,6.1,6.1,6.1,670
03-11-22 0:00,6.1,6.1,6.1,6.1,1701
02-11-22 0:00,6.1,6.1,6.1,6.1,7170
01-11-22 0:00,6.1,6.1,6.1,6.1,1022
31-10-22 0:00,6.1,6.1,6.1,6.1,940
30-10-22 0:00,6.1,6.1,6.1,6.1,1270
27-10-22 0:00,6.1,6.1,6.1,6.1,1002
26-10-22 0:00,6.1,6.1,6.1,6.1,2
25-10-22 0:00,6.1,6.1,6.1,6.1,1344
24-10-22 0:00,6.1,6.1,6.1,6.1,15000
23-10-22 0:00,6.1,6.1,6.1,6.1,2370
20-10-22 0:00,6.1,6.1,6.1,6.1,4016
19-10-22 0:00,6.1,6.1,6.1,6.1,16545
18-10-22 0:00,6.1,6.1,6.1,6.1,8714
17-10-22 0:00,6.1,6.1,6.1,6.1,5701
16-10-22 0:00,6.1,6.1,6.1,6.1,6760
13-10-22 0:00,6.1,6.1,6.1,6.1,1068
12-10-22 0:00,6.1,6.1,6.1,6.1,711
11-10-22 0:00,6.1,6.1,6.1,6.1,83503
10-10-22 0:00,6.1,6.1,6.1,6.1,16432
06-10-22 0:00,6.1,6.1,6.1,6.1,3930
04-10-22 0:00,6.1,6.1,6.1,6.1,5075
03-10-22 0:00,6.1,6.1,6.1,6.1,22070
02-10-22 0:00,6.1,6.1,6.1,6.1,27056
29-09-22 0:00,6.1,6.1,6.1,6.1,21160
28-09-22 0:00,6.1,6.1,6.1,6.1,9726
27-09-22 0:00,6.1,6.1,6.1,6.1,13093
26-09-22 0:00,6.1,6.1,6.1,6.1,11339
25-09-22 0:00,6.1,6.1,6.1,6.1,8349
22-09-22 0:00,6.1,6.1,6.1,6.1,395
21-09-22 0:00,6.1,6.1,6.1,6.1,14100
20-09-22 0:00,6.1,6.1,6.1,6.1,24782
19-09-22 0:00,6.1,6.1,6.1,6.1,33846
18-09-22 0:00,6.1,6.1,6.1,6.1,29269
15-09-22 0:00,6.1,6.1,6.1,6.1,8941
14-09-22 0:00,6.1,6.1,6.1,6.1,9862
13-09-22 0:00,6.1,6.1,6.1,6.1,28173
12-09-22 0:00,6.1,6.1,6.1,6.1,18595
11-09-22 0:00,6.1,6.1,6.1,6.1,70926
08-09-22 0:00,6.1,6.1,6.1,6.1,22339
07-09-22 0:00,6.1,6.1,6.1,6.1,469447
06-09-22 0:00,0,0,0,6.3,0
05-09-22 0:00,6.5,6.3,6.4,6.3,659804
04-09-22 0:00,6.5,6.3,6.4,6.4,1185665
01-09-22 0:00,6.4,6.2,6.4,6.3,1033087
31-08-22 0:00,6.4,6.3,6.4,6.3,629703
30-08-22 0:00,6.4,6.2,6.3,6.3,823682
29-08-22 0:00,6.3,6.2,6.3,6.3,586663
28-08-22 0:00,6.3,6.2,6.3,6.3,833931
25-08-22 0:00,6.3,6.2,6.3,6.2,441835
24-08-22 0:00,6.4,6.2,6.3,6.2,638108
23-08-22 0:00,6.4,6.2,6.3,6.2,511563
22-08-22 0:00,6.4,6.2,6.3,6.3,527677
21-08-22 0:00,6.3,6.2,6.3,6.3,624223
17-08-22 0:00,6.4,6.2,6.4,6.2,197235
16-08-22 0:00,6.5,6.2,6.4,6.3,1526516
14-08-22 0:00,6.4,6.3,6.4,6.3,405705
11-08-22 0:00,6.4,6.2,6.4,6.4,423658
10-08-22 0:00,6.4,6.3,6.4,6.3,250749
08-08-22 0:00,6.5,6.3,6.3,6.4,782300
07-08-22 0:00,6.4,6.3,6.3,6.3,927236
04-08-22 0:00,6.4,6.3,6.3,6.4,330390
03-08-22 0:00,6.4,6.3,6.3,6.3,239091
02-08-22 0:00,6.4,6.2,6.3,6.3,439037
01-08-22 0:00,6.3,6.2,6.3,6.2,232248
31-07-22 0:00,6.3,6.2,6.2,6.3,83119
28-07-22 0:00,6.2,6.1,6.2,6.2,129167
27-07-22 0:00,6.3,6.1,6.3,6.1,510090
26-07-22 0:00,6.3,6.1,6.2,6.2,177810
25-07-22 0:00,6.2,6.1,6.1,6.1,642102
24-07-22 0:00,6.3,6.1,6.2,6.1,282799
21-07-22 0:00,6.3,6.2,6.2,6.2,279669
20-07-22 0:00,6.3,6.1,6.1,6.2,132657
19-07-22 0:00,6.2,6.2,6.2,6.2,241252
18-07-22 0:00,6.3,6.2,6.3,6.3,313622
17-07-22 0:00,6.4,6.3,6.3,6.3,130875
14-07-22 0:00,6.4,6.3,6.4,6.3,372653
13-07-22 0:00,6.4,6.3,6.4,6.3,75185
12-07-22 0:00,6.4,6.3,6.3,6.3,256553
07-07-22 0:00,6.4,6.3,6.3,6.4,332071
06-07-22 0:00,6.5,6.3,6.3,6.4,203497
05-07-22 0:00,6.5,6.3,6.3,6.4,328045
04-07-22 0:00,6.4,6.3,6.4,6.4,300098
03-07-22 0:00,6.5,6.3,6.4,6.3,307367
30-06-22 0:00,6.4,6.3,6.4,6.4,270428
29-06-22 0:00,6.4,6.2,6.3,6.3,552447
28-06-22 0:00,6.3,6.2,6.3,6.3,165540
27-06-22 0:00,6.3,6.1,6.1,6.3,97042
26-06-22 0:00,6.2,6.1,6.2,6.1,257860
23-06-22 0:00,6.3,6.1,6.3,6.1,254859
22-06-22 0:00,6.3,6.1,6.2,6.2,377066
21-06-22 0:00,6.3,6.1,6.2,6.2,151956
20-06-22 0:00,6.4,6.2,6.4,6.2,441395
19-06-22 0:00,6.4,6.2,6.3,6.3,124917
16-06-22 0:00,6.4,6.2,6.3,6.3,278874
15-06-22 0:00,6.3,6.2,6.2,6.3,474932
14-06-22 0:00,6.3,6.2,6.2,6.2,170079
13-06-22 0:00,6.3,6.3,6.3,6.3,173404
12-06-22 0:00,6.5,6.4,6.5,6.4,705436
09-06-22 0:00,6.5,6.4,6.5,6.5,549910
08-06-22 0:00,6.6,6.2,6.2,6.5,1415128
07-06-22 0:00,6.3,6.1,6.2,6.2,317455
06-06-22 0:00,6.3,6.1,6.2,6.2,358734
05-06-22 0:00,6.2,6.1,6.1,6.2,186262
02-06-22 0:00,6.2,6.1,6.1,6.1,262438
01-06-22 0:00,6.2,6,6.1,6.2,281337
31-05-22 0:00,6.2,6.1,6.2,6.1,265150
30-05-22 0:00,6.2,6.1,6.1,6.2,242355
29-05-22 0:00,6.1,5.9,6,6.1,496447
26-05-22 0:00,6,5.8,5.9,5.9,150955
25-05-22 0:00,5.9,5.7,5.8,5.9,229275
24-05-22 0:00,6.1,5.7,6,5.8,762991
23-05-22 0:00,6,5.9,6,5.9,243832
22-05-22 0:00,6,5.8,6,5.8,462233
19-05-22 0:00,6.1,6,6.1,6,307416
18-05-22 0:00,6.1,6,6.1,6,295092
17-05-22 0:00,6.1,6,6,6.1,435195
16-05-22 0:00,6.2,6.1,6.2,6.1,699353
12-05-22 0:00,6.3,6.1,6.2,6.2,504984
11-05-22 0:00,6.3,6.2,6.3,6.2,398485
10-05-22 0:00,6.3,6.2,6.2,6.3,308898
09-05-22 0:00,6.4,6.2,6.3,6.2,490954
08-05-22 0:00,6.4,6.3,6.3,6.3,104852
05-05-22 0:00,6.4,6.2,6.2,6.3,251239
28-04-22 0:00,6.4,6.2,6.3,6.3,490997
27-04-22 0:00,6.4,6.3,6.4,6.3,332014
26-04-22 0:00,6.4,6.3,6.4,6.4,288945
25-04-22 0:00,6.5,6.3,6.4,6.4,989218
24-04-22 0:00,6.5,6.3,6.4,6.4,449676
21-04-22 0:00,6.4,6.2,6.3,6.4,394366
20-04-22 0:00,6.3,6.2,6.3,6.2,147957
19-04-22 0:00,6.3,6.1,6.3,6.2,386636
18-04-22 0:00,6.3,6.2,6.3,6.2,597600
17-04-22 0:00,6.5,6.3,6.4,6.3,553380
13-04-22 0:00,6.5,6.2,6.3,6.4,2562039
12-04-22 0:00,6.4,6.3,6.4,6.3,514459
11-04-22 0:00,6.5,6.3,6.4,6.4,106080
10-04-22 0:00,6.5,6.3,6.4,6.4,336609
07-04-22 0:00,6.4,6.3,6.3,6.3,161508
06-04-22 0:00,6.5,6.3,6.4,6.3,242118
05-04-22 0:00,6.5,6.4,6.5,6.4,141773
04-04-22 0:00,6.6,6.4,6.5,6.5,317969
03-04-22 0:00,6.6,6.4,6.4,6.5,522584
31-03-22 0:00,6.6,6.4,6.5,6.4,1079079
30-03-22 0:00,6.6,6.4,6.6,6.5,405818
29-03-22 0:00,6.6,6.4,6.4,6.5,703139
28-03-22 0:00,6.5,6.4,6.5,6.4,410425
27-03-22 0:00,6.5,6.4,6.5,6.5,454284
24-03-22 0:00,6.5,6.4,6.4,6.5,307620
23-03-22 0:00,6.6,6.4,6.6,6.4,577630
22-03-22 0:00,6.6,6.4,6.5,6.4,588131
21-03-22 0:00,6.6,6.5,6.6,6.5,394399
20-03-22 0:00,6.6,6.6,6.6,6.6,314458
16-03-22 0:00,6.8,6.7,6.8,6.7,758025
15-03-22 0:00,6.8,6.4,6.4,6.8,2306003
14-03-22 0:00,6.4,6.3,6.3,6.3,146040
13-03-22 0:00,6.4,6.2,6.3,6.3,662412
10-03-22 0:00,6.3,6.2,6.2,6.2,270325
09-03-22 0:00,6.3,6.1,6.2,6.2,433187
08-03-22 0:00,6.2,6,6.1,6.2,611057
07-03-22 0:00,6.3,6.1,6.2,6.1,419872
06-03-22 0:00,6.3,6.2,6.2,6.2,885130
03-03-22 0:00,6.2,6.1,6.1,6.1,282734
02-03-22 0:00,6.2,6.1,6.2,6.1,207215
01-03-22 0:00,6.3,6.1,6.2,6.2,221134
28-02-22 0:00,6.2,6,6.2,6.1,536285
27-02-22 0:00,6.4,6.1,6.4,6.1,892265
24-02-22 0:00,6.5,6.3,6.4,6.4,661322
23-02-22 0:00,6.4,6.3,6.4,6.4,137756
22-02-22 0:00,6.5,6.3,6.4,6.4,319623
20-02-22 0:00,6.4,6.3,6.4,6.3,421639
17-02-22 0:00,6.6,6.3,6.6,6.4,907437
16-02-22 0:00,6.6,6.5,6.5,6.6,187813
15-02-22 0:00,6.6,6.5,6.6,6.6,184085
14-02-22 0:00,6.6,6.4,6.5,6.6,405579
13-02-22 0:00,6.6,6.4,6.5,6.5,795268
10-02-22 0:00,6.5,6.4,6.5,6.4,162796
09-02-22 0:00,6.5,6.3,6.4,6.5,419887
08-02-22 0:00,6.4,6.3,6.4,6.4,163971
07-02-22 0:00,6.5,6.3,6.4,6.3,296885
06-02-22 0:00,6.4,6.3,6.3,6.4,111736
03-02-22 0:00,6.4,6.3,6.4,6.3,92202
02-02-22 0:00,6.4,6.3,6.3,6.4,127178
01-02-22 0:00,6.4,6.3,6.4,6.3,692042
31-01-22 0:00,6.4,6.3,6.4,6.4,354232
30-01-22 0:00,6.4,6.3,6.4,6.4,473051
27-01-22 0:00,6.5,6.4,6.4,6.4,164841
26-01-22 0:00,6.5,6.4,6.4,6.4,107296
25-01-22 0:00,6.5,6.4,6.5,6.4,208950
24-01-22 0:00,6.6,6.4,6.5,6.5,355732
23-01-22 0:00,6.6,6.5,6.5,6.5,272823
20-01-22 0:00,6.7,6.3,6.5,6.6,2498152
19-01-22 0:00,6.6,6.5,6.5,6.5,411781
18-01-22 0:00,6.6,6.4,6.6,6.5,316785
17-01-22 0:00,6.6,6.4,6.5,6.5,330073
16-01-22 0:00,6.5,6.4,6.5,6.5,437127
13-01-22 0:00,6.6,6.5,6.5,6.5,231800
12-01-22 0:00,6.6,6.5,6.6,6.5,809467
11-01-22 0:00,6.6,6.4,6.5,6.5,705429
10-01-22 0:00,6.5,6.4,6.5,6.4,632238
09-01-22 0:00,6.6,6.5,6.6,6.5,512724
06-01-22 0:00,6.7,6.5,6.6,6.6,1306242
05-01-22 0:00,6.7,6.5,6.6,6.7,585537
04-01-22 0:00,6.7,6.4,6.6,6.7,963341
03-01-22 0:00,6.6,6.4,6.4,6.6,681438
02-01-22 0:00,6.5,6.3,6.3,6.4,262166
